Ref,Round,Rigor,GPA,ACT,SAT,Accepted
287657489,2016 Fall,5,3.4,28,,1
817988852,2016 Fall,2,3.4,33,,1
835925656,2017 Fall,2,3.4,,1370,1
695312972,2017 Fall,3,3.4,,1320,1
169324384,2017 Fall,4,3.4,27,,1
285379724,2015 Fall,2,3.4,,1290,1
904344739,2017 Fall,2,3.4,27,1300,1
460388994,2017 Fall,5,3.4,31,,1
962139386,2016 Fall,5,3.39,,1570,1
962139386,2017 Fall,5,3.39,,1570,1
130656521,2014 Fall,3,3.39,27,1330,1
241192915,2014 Fall,4,3.39,28,,1
4684843,2015 Fall,3,3.39,,1410,1
699640853,2015 Fall,2,3.39,26,1230,1
114238243,2015 Fall,4,3.39,,1280,1
248395376,2015 Fall,5,3.39,,1290,1
845958200,2016 Fall,4,3.39,,1130,1
196423408,2016 Fall,3,3.39,28,1130,1
331440269,2016 Fall,4,3.39,21,,1
616202129,2016 Fall,4,3.39,31,1300,1
641888651,2014 Fall,4,3.39,,1310,1
63663714,2016 Fall,2,3.39,31,1300,1
162930413,2016 Fall,3,3.39,25,1150,1
199078136,2016 Fall,4,3.39,,1260,1
982744653,2014 Fall,4,3.39,,1280,1
24139685,2015 Fall,1,3.38,,1420,1
546636279,2017 Fall,3,3.38,,1160,1
373240424,2017 Fall,1,3.38,,1200,1
747969209,2015 Fall,4,3.38,27,1330,1
77891662,2016 Fall,3,3.38,,1220,1
79005466,2016 Fall,1,3.38,23,1200,1
663192180,2016 Fall,5,3.38,25,,1
877082049,2017 Fall,3,3.38,28,,1
966575207,2017 Fall,3,3.38,30,,1
324080110,2014 Fall,5,3.38,,1210,1
313840577,2015 Fall,4,3.38,,1560,1
371873335,2016 Fall,5,3.38,,1430,1
692773081,2014 Fall,4,3.37,,1250,1
719440373,2017 Fall,2,3.37,31,1370,1
853010720,2014 Fall,3,3.37,32,,1
287529565,2017 Fall,3,3.37,29,,1
688874533,2017 Fall,4,3.37,,1290,1
3335592,2014 Fall,1,3.37,,1270,1
397011741,2014 Fall,3,3.37,,1490,1
740500190,2014 Fall,3,3.37,32,,1
236796020,2015 Fall,2,3.37,,1320,1
147911823,2015 Fall,4,3.37,28,1160,1
255437609,2016 Fall,1,3.36,25,1210,1
157631916,2016 Fall,3,3.36,26,1290,1
680008379,2014 Fall,4,3.36,29,,1
666818710,2015 Fall,3,3.36,,1300,1
307954367,2017 Fall,1,3.36,27,,1
95646695,2017 Fall,4,3.36,,1310,1
137344675,2017 Fall,4,3.36,32,1410,1
670033631,2017 Fall,4,3.36,25,1140,1
876046943,2015 Fall,3,3.36,24,1470,1
86891206,2017 Fall,2,3.36,22,,1
707927051,2016 Fall,3,3.35,,1230,1
40613815,2016 Fall,2,3.35,,1250,1
315236920,2016 Fall,4,3.35,25,,1
309145489,2016 Fall,2,3.35,30,1380,1
331626451,2017 Fall,3,3.35,35,1470,1
733405420,2017 Fall,1,3.35,,1350,1
83584391,2014 Fall,3,3.35,28,,1
762466836,2016 Fall,5,3.35,,1070,1
269067977,2017 Fall,4,3.35,,1120,1
410869323,2017 Fall,3,3.35,,1260,1
8948376,2014 Fall,1,3.34,,1420,1
542530280,2016 Fall,4,3.34,28,1310,1
662669987,2014 Fall,5,3.34,,1350,1
327173119,2017 Fall,3,3.34,30,,1
708171920,2017 Fall,5,3.34,26,,1
713984484,2017 Fall,4,3.34,,1120,1
566841868,2015 Fall,5,3.34,29,1400,1
16844301,2017 Fall,1,3.34,31,,1
508791453,2016 Fall,3,3.33,,1200,1
156747232,2016 Fall,4,3.33,29,,1
609659743,2017 Fall,4,3.33,29,,1
244546178,2017 Fall,1,3.33,22,1160,1
821844733,2014 Fall,4,3.33,22,1310,1
865935038,2014 Fall,4,3.33,29,,1
796493857,2016 Fall,2,3.33,,1260,1
995844105,2017 Fall,5,3.33,,1160,1
52709181,2015 Fall,3,3.33,31,,1
537216844,2015 Fall,4,3.33,30,,1
132143649,2016 Fall,1,3.32,28,1210,1
148704137,2016 Fall,3,3.32,29,,1
870874878,2016 Fall,5,3.32,,1390,1
62021455,2017 Fall,3,3.32,27,,1
536275668,2014 Fall,5,3.32,26,,1
369278587,2015 Fall,2,3.32,28,,1
593137641,2016 Fall,5,3.31,27,,1
85708542,2015 Fall,2,3.31,30,1420,1
678643373,2016 Fall,3,3.31,25,1250,1
211370969,2017 Fall,4,3.31,,1330,1
92508579,2017 Fall,3,3.31,,1470,1
545957989,2014 Fall,4,3.31,32,,1
146717755,2016 Fall,5,3.3,26,,1
356599379,2014 Fall,3,3.3,30,,1
834765758,2015 Fall,3,3.3,,1380,1
93221479,2017 Fall,3,3.3,,1360,1
644032519,2015 Fall,1,3.3,35,1560,1
686420813,2016 Fall,4,3.3,23,1330,1
934446953,2014 Fall,4,3.3,,1330,1
155275461,2016 Fall,4,3.29,,1200,1
685578951,2016 Fall,1,3.29,,1320,1
128496497,2014 Fall,2,3.29,29,1310,1
645279710,2014 Fall,3,3.29,27,,1
734413103,2015 Fall,4,3.29,26,,1
912722487,2015 Fall,4,3.29,28,1180,1
673700098,2016 Fall,4,3.29,26,,1
425574399,2016 Fall,3,3.29,,1330,1
101864183,2017 Fall,1,3.29,26,,1
718743963,2014 Fall,4,3.29,,1350,1
74584465,2016 Fall,4,3.29,,1150,1
8425502,2017 Fall,3,3.29,29,1260,1
118628839,2014 Fall,3,3.28,28,1350,1
573202708,2015 Fall,3,3.28,,1390,1
90448105,2016 Fall,4,3.27,25,,1
107336877,2016 Fall,4,3.27,31,1360,1
591214068,2016 Fall,5,3.27,29,,1
332978978,2016 Fall,4,3.27,28,,1
588049021,2016 Fall,5,3.27,,1240,1
649608503,2016 Fall,5,3.26,,1200,1
393470572,2015 Fall,2,3.26,,1400,1
780130521,2016 Fall,2,3.26,24,1030,1
598183958,2016 Fall,5,3.26,28,1300,1
92584890,2016 Fall,4,3.26,,1250,1
220875074,2017 Fall,5,3.26,31,,1
270061606,2014 Fall,5,3.26,,1410,1
108734519,2014 Fall,6,3.26,24,1180,1
359552691,2015 Fall,3,3.26,,1280,1
747721636,2016 Fall,2,3.26,23,1280,1
709320214,2014 Fall,2,3.26,,1450,1
548686203,2015 Fall,4,3.25,27,,1
118682819,2015 Fall,3,3.25,29,,1
173279933,2016 Fall,3,3.25,,1360,1
618233745,2017 Fall,5,3.25,30,,1
751073789,2015 Fall,4,3.25,29,,1
335553023,2017 Fall,3,3.25,34,1510,1
665470322,2016 Fall,5,3.24,24,,1
751065743,2017 Fall,4,3.24,,1220,1
147360083,2014 Fall,4,3.24,34,,1
393297712,2017 Fall,3,3.24,24,1180,1
524751403,2014 Fall,1,3.24,27,1400,1
965312632,2015 Fall,4,3.24,,1430,1
193115024,2016 Fall,2,3.23,,1390,1
931303545,2016 Fall,1,3.23,,1250,1
1800790,2017 Fall,5,3.23,31,,1
392139841,2017 Fall,4,3.23,,1140,1
950278341,2015 Fall,4,3.23,,1300,1
234169236,2015 Fall,4,3.22,,1370,1
875801131,2015 Fall,1,3.22,,1420,1
428236657,2015 Fall,4,3.22,,1310,1
710430986,2016 Fall,5,3.22,,1330,1
337049970,2016 Fall,4,3.22,23,1240,1
9050895,2016 Fall,1,3.22,,1230,1
710430986,2017 Fall,5,3.22,,1330,1
410594344,2014 Fall,4,3.22,,1460,1
323712958,2016 Fall,3,3.22,31,1560,1
488676795,2016 Fall,2,3.21,,1140,1
399202501,2016 Fall,4,3.21,,1110,1
488676795,2017 Fall,2,3.21,,1140,1
522665515,2014 Fall,3,3.21,,1420,1
61497351,2016 Fall,5,3.21,,1160,1
797479878,2016 Fall,3,3.21,25,,1
673537227,2016 Fall,4,3.21,32,,1
127196216,2014 Fall,3,3.21,,1480,1
696560374,2014 Fall,2,3.21,,1430,1
711859564,2015 Fall,3,3.21,30,,1
700220862,2014 Fall,5,3.2,26,1300,1
753855084,2014 Fall,5,3.2,25,1290,1
504478973,2014 Fall,4,3.2,26,,1
143134521,2015 Fall,4,3.2,30,,1
452992315,2015 Fall,4,3.2,,1310,1
74486353,2016 Fall,5,3.2,21,1150,1
549102364,2016 Fall,4,3.2,28,1380,1
750631767,2016 Fall,7,3.2,35,1540,1
927932408,2016 Fall,5,3.2,,1100,1
726463121,2014 Fall,4,3.2,,1340,1
707802121,2014 Fall,4,3.2,,1530,1
918219087,2015 Fall,1,3.19,,1290,1
478968232,2017 Fall,3,3.19,,1180,1
213139604,2014 Fall,4,3.19,29,,1
942512877,2014 Fall,4,3.19,30,,1
913405983,2015 Fall,3,3.19,27,1270,1
264127169,2016 Fall,4,3.19,,1230,1
966337985,2017 Fall,3,3.19,27,,1
119539115,2017 Fall,4,3.19,33,1530,1
752258778,2017 Fall,4,3.19,33,,1
564890628,2016 Fall,2,3.19,,1140,1
466295228,2016 Fall,4,3.18,27,1310,1
918646933,2016 Fall,5,3.18,,1420,1
8967687,2015 Fall,4,3.18,,1210,1
970526798,2017 Fall,2,3.18,33,1540,1
836839284,2014 Fall,4,3.17,,1270,1
89308769,2015 Fall,3,3.17,26,1140,1
482979372,2016 Fall,5,3.17,,1330,1
83917868,2014 Fall,7,3.17,34,,1
242937290,2014 Fall,4,3.17,,1530,1
745286768,2015 Fall,3,3.17,29,1400,1
409487525,2016 Fall,4,3.16,26,,1
464490806,2017 Fall,1,3.16,28,1290,1
25568021,2016 Fall,1,3.15,,1420,1
954930492,2015 Fall,3,3.15,,1290,1
695700008,2014 Fall,3,3.15,,1360,1
337476258,2015 Fall,4,3.15,,1350,1
196720958,2016 Fall,5,3.14,27,,1
464876490,2017 Fall,1,3.14,24,,1
529428243,2015 Fall,3,3.14,,1380,1
415563768,2016 Fall,4,3.14,,1300,1
484770721,2016 Fall,5,3.14,25,,1
89991229,2017 Fall,4,3.14,30,1330,1
640118846,2017 Fall,4,3.14,,1180,1
194027249,2017 Fall,3,3.14,,1330,1
247985712,2014 Fall,3,3.14,,1270,1
338321116,2014 Fall,3,3.14,32,,1
716813819,2016 Fall,6,3.13,,1360,1
906542320,2016 Fall,4,3.13,29,1310,1
548359462,2017 Fall,4,3.13,27,1160,1
357396553,2017 Fall,4,3.13,34,,1
331143431,2017 Fall,4,3.13,31,,1
381978909,2017 Fall,3,3.13,35,,1
463553714,2015 Fall,3,3.13,,1280,1
185205968,2015 Fall,1,3.12,,1270,1
115672274,2016 Fall,2,3.12,,1230,1
672261527,2015 Fall,1,3.11,,1260,1
443224310,2016 Fall,1,3.11,,1300,1
219289601,2016 Fall,6,3.11,,1150,1
430357417,2016 Fall,3,3.11,,1390,1
480861674,2016 Fall,4,3.1,,1220,1
495086663,2016 Fall,2,3.1,,1540,1
112711670,2017 Fall,2,3.1,29,1410,1
695041380,2017 Fall,4,3.1,33,,1
965922146,2017 Fall,1,3.1,32,1310,1
534811972,2015 Fall,4,3.09,26,1250,1
101534348,2016 Fall,5,3.09,,1270,1
469274548,2014 Fall,2,3.09,,1380,1
107084890,2015 Fall,3,3.08,,1330,1
89952128,2015 Fall,5,3.08,31,,1
562523842,2016 Fall,5,3.08,,1350,1
1740311,2014 Fall,1,3.08,29,1530,1
241161005,2015 Fall,4,3.07,32,,1
995257177,2015 Fall,4,3.07,30,1360,1
739910346,2015 Fall,4,3.07,,1380,1
3308793,2016 Fall,4,3.07,35,1480,1
464876490,2016 Fall,1,3.06,24,,1
478429456,2016 Fall,1,3.06,,1360,1
485404548,2017 Fall,4,3.06,,1380,1
724011758,2014 Fall,4,3.06,31,,1
990112350,2014 Fall,5,3.06,27,,1
72783698,2016 Fall,4,3.06,35,1510,1
804667282,2017 Fall,5,3.06,,1250,1
202359424,2015 Fall,2,3.05,,1420,1
472365859,2017 Fall,3,3.05,,1290,1
371120125,2014 Fall,2,3.05,,1250,1
962385891,2014 Fall,4,3.05,,1420,1
375643132,2014 Fall,5,3.04,,1170,1
371199607,2014 Fall,1,3.04,,1300,1
630426571,2014 Fall,4,3.03,28,1480,1
685318710,2017 Fall,3,3.03,,1150,1
272671269,2016 Fall,4,3.03,,1320,1
519130448,2016 Fall,4,3.03,,1380,1
329531544,2017 Fall,5,3.03,32,,1
638145473,2014 Fall,5,3.03,,1480,1
550717258,2016 Fall,4,3.01,,1310,1
638381846,2014 Fall,4,3.01,,1520,1
107805019,2017 Fall,4,3,26,,1
847054337,2015 Fall,4,3,,1480,1
128060594,2015 Fall,5,3,20,1320,1
438773404,2015 Fall,4,3,,1370,1
737623976,2015 Fall,4,3,26,,1
917874269,2016 Fall,3,3,30,1330,1
461683534,2017 Fall,3,3,,1230,1
338708946,2016 Fall,4,3,,1480,1
242673347,2016 Fall,3,3,,1240,1
97265090,2017 Fall,5,2.98,,1340,1
566827056,2014 Fall,3,2.98,24,,1
371788957,2017 Fall,4,2.97,,1250,1
543793910,2017 Fall,3,2.97,,1490,1
872047270,2017 Fall,4,2.96,,1320,1
24274415,2015 Fall,6,2.94,31,,1
635517848,2016 Fall,4,2.94,,1310,1
408008770,2014 Fall,5,2.93,,1270,1
173686942,2015 Fall,4,2.9,,1450,1
872635713,2017 Fall,4,2.89,,1170,1
440512624,2015 Fall,5,2.89,,1240,1
82190464,2017 Fall,4,2.87,,1150,1
753480781,2016 Fall,3,2.84,33,,1
553379879,2017 Fall,5,2.84,,1150,1
602510651,2016 Fall,3,2.8,,1360,1
60901,2014 Fall,4,3.13,,1160,0
67139,2014 Fall,4,3.27,22,1280,0
291858,2014 Fall,5,3.21,23,,0
1354086,2014 Fall,3,3.18,,1100,0
1776196,2014 Fall,5,3.21,22,,0
1975036,2014 Fall,3,2.54,21,,0
5738442,2014 Fall,4,3.8,27,1200,0
6541461,2014 Fall,7,2.24,,860,0
7535218,2014 Fall,2,5,,1270,0
7829533,2014 Fall,5,2.5,,1150,0
9187969,2014 Fall,4,3.11,26,1080,0
9255051,2014 Fall,3,4.13,,1360,0
11815369,2014 Fall,4,3.27,,1270,0
12812771,2014 Fall,6,2.42,,1140,0
13628691,2014 Fall,4,3.67,,1080,0
15418587,2014 Fall,7,3.47,21,,0
17228914,2014 Fall,3,3.23,28,1250,0
17483394,2014 Fall,2,4.15,,1190,0
17507684,2014 Fall,4,2.84,17,1130,0
18175423,2014 Fall,3,4.09,24,1130,0
18469338,2014 Fall,3,3.35,,1090,0
18673448,2014 Fall,5,3.39,,1120,0
19534311,2014 Fall,4,2.8,29,1320,0
21835774,2014 Fall,3,2.47,20,,0
22120469,2014 Fall,4,3.71,,1180,0
24291903,2014 Fall,4,3.61,20,,0
24399591,2014 Fall,4,3.88,22,1200,0
25902058,2014 Fall,6,2.53,16,,0
26621077,2014 Fall,8,,,1020,0
28497694,2014 Fall,4,3.3,21,,0
29653130,2014 Fall,5,3.66,25,1140,0
30609923,2014 Fall,3,3.59,,1120,0
30736940,2014 Fall,4,4,,930,0
30800749,2014 Fall,7,3.08,,1040,0
32330403,2014 Fall,5,3.63,24,1200,0
32920429,2014 Fall,4,3.11,22,,0
34015311,2014 Fall,4,3.86,26,,0
34493959,2014 Fall,5,3.6,29,,0
35112083,2014 Fall,3,3.77,20,,0
40312030,2014 Fall,5,3.3,,1150,0
41607693,2014 Fall,3,3.04,,1300,0
41703882,2014 Fall,6,3.77,,1110,0
42342275,2014 Fall,3,2.48,,870,0
43909149,2014 Fall,6,2.71,,940,0
44161595,2014 Fall,4,3.94,22,1170,0
44330456,2014 Fall,8,3.41,,1120,0
44839798,2014 Fall,4,4.2,23,1120,0
45441719,2014 Fall,6,2.59,,1220,0
46635228,2014 Fall,5,3.4,,1240,0
47412996,2014 Fall,3,3.84,21,1230,0
47607211,2014 Fall,1,5,33,1460,0
48017327,2014 Fall,4,3.12,21,1060,0
52713421,2014 Fall,4,4.4,23,1070,0
55374269,2014 Fall,4,3.91,,890,0
56323584,2014 Fall,3,3.31,,1310,0
56414068,2014 Fall,3,3.58,,1260,0
56446831,2014 Fall,1,5,,1220,0
57366838,2014 Fall,7,2.4,,1220,0
57682608,2014 Fall,3,2.64,,1060,0
57933402,2014 Fall,1,3.1,,1110,0
58465466,2014 Fall,4,3.44,19,1090,0
58690037,2014 Fall,7,1.92,,780,0
60629052,2014 Fall,1,4.57,22,1130,0
61305699,2014 Fall,3,3.63,22,,0
62365803,2014 Fall,2,4.18,23,990,0
62412382,2014 Fall,3,3.25,26,1290,0
63791558,2014 Fall,4,4.47,,1240,0
64437106,2014 Fall,5,2.21,21,,0
65724403,2014 Fall,3,3.34,18,,0
67110946,2014 Fall,4,3.41,,1360,0
68708106,2014 Fall,4,3.45,24,,0
70476703,2014 Fall,1,3.65,27,1220,0
71457095,2014 Fall,5,3.78,28,1160,0
71917928,2014 Fall,4,3.76,,1100,0
72935898,2014 Fall,7,2.06,24,,0
74265678,2014 Fall,3,3.63,,1190,0
76883951,2014 Fall,8,,,890,0
77301887,2014 Fall,3,3.8,,1320,0
77357355,2014 Fall,6,2.61,20,,0
78035821,2014 Fall,1,3.23,,1260,0
78337789,2014 Fall,2,3.54,28,1200,0
80104921,2014 Fall,2,3.65,21,,0
82669834,2014 Fall,8,2.7,,910,0
84623097,2014 Fall,4,3.56,28,,0
85757580,2014 Fall,1,3.8,24,,0
89188823,2014 Fall,4,3.3,,1110,0
89418825,2014 Fall,1,,,1170,0
90234897,2014 Fall,4,,,1280,0
90398451,2014 Fall,4,,,1130,0
90399551,2014 Fall,4,3.2,22,,0
94554513,2014 Fall,4,3.29,21,,0
94562974,2014 Fall,5,4.1,,1330,0
95317998,2014 Fall,1,3.74,22,1010,0
95732525,2014 Fall,8,2.03,,910,0
96211751,2014 Fall,4,3.54,19,960,0
97071637,2014 Fall,4,4,18,950,0
98524782,2014 Fall,4,3.1,22,,0
102748048,2014 Fall,6,2.22,,1000,0
104166515,2014 Fall,1,3.38,,1220,0
105223373,2014 Fall,3,3.54,22,,0
112055539,2014 Fall,5,3.98,,1170,0
112456838,2014 Fall,5,3.61,,1230,0
113040320,2014 Fall,5,3.32,20,,0
114590302,2014 Fall,7,1.31,,610,0
116210405,2014 Fall,3,4.06,,1180,0
119600366,2014 Fall,3,3.62,,1120,0
121384910,2014 Fall,6,3.69,,970,0
122279560,2014 Fall,4,4.26,25,1310,0
123226156,2014 Fall,6,2.81,,880,0
123581985,2014 Fall,4,3.53,20,,0
123905429,2014 Fall,3,3.41,25,1180,0
125723748,2014 Fall,3,4.18,,1180,0
126622985,2014 Fall,1,4.81,,1240,0
127195206,2014 Fall,4,3.23,25,,0
128218739,2014 Fall,6,2.9,29,,0
129282245,2014 Fall,3,3.28,27,,0
129300642,2014 Fall,5,4.03,,1120,0
129739814,2014 Fall,5,3.61,,1310,0
129751898,2014 Fall,2,4.5,20,,0
130510951,2014 Fall,1,4.62,,1120,0
130955722,2014 Fall,2,4.27,23,1130,0
131051958,2014 Fall,2,2.7,,1040,0
131052887,2014 Fall,4,3,,1250,0
131653864,2014 Fall,2,3.42,23,1130,0
131846881,2014 Fall,4,2.49,30,,0
132043275,2014 Fall,4,2.73,,1140,0
132361332,2014 Fall,4,3.31,23,,0
133321582,2014 Fall,4,2.9,18,950,0
136724436,2014 Fall,4,,,1140,0
136874055,2014 Fall,3,4.45,,1130,0
137300022,2014 Fall,4,3.42,17,990,0
138263337,2014 Fall,2,3.68,26,1180,0
138465736,2014 Fall,4,3.4,,1200,0
138935202,2014 Fall,8,1.96,,810,0
139182587,2014 Fall,6,3.68,28,1220,0
141923810,2014 Fall,1,5,,1140,0
142856174,2014 Fall,4,3.07,,1190,0
144197648,2014 Fall,4,3.03,,1190,0
145933326,2014 Fall,3,4.08,,1130,0
146530438,2014 Fall,4,3.58,26,1260,0
149605555,2014 Fall,3,3.17,,1040,0
153036118,2014 Fall,4,2.85,,880,0
154441453,2014 Fall,3,3.3,,1090,0
155334622,2014 Fall,2,4.96,,1360,0
155415616,2014 Fall,2,3.7,27,1190,0
155736482,2014 Fall,6,2.91,26,1250,0
159036889,2014 Fall,3,3.73,,1190,0
160464250,2014 Fall,4,3.85,29,,0
163127409,2014 Fall,5,2.62,,910,0
163410350,2014 Fall,4,3.97,20,950,0
165141468,2014 Fall,4,4.21,19,970,0
165716132,2014 Fall,6,2.26,,880,0
167571701,2014 Fall,4,3.78,,1000,0
169124692,2014 Fall,4,2.9,20,1080,0
170303935,2014 Fall,4,2.21,,970,0
1718126,2014 Fall,4,3.53,26,,0
1718639,2014 Fall,3,3.63,31,,0
172760210,2014 Fall,6,1.15,,900,0
173453250,2014 Fall,4,3.49,,960,0
176059650,2014 Fall,6,3.5,19,,0
176379232,2014 Fall,5,3.62,19,990,0
177491834,2014 Fall,4,4.68,,1130,0
178203483,2014 Fall,5,4.03,27,1160,0
178974038,2014 Fall,2,4.34,,1180,0
1810865,2014 Fall,6,3.6,30,,0
182035439,2014 Fall,3,4.35,21,1320,0
1835530,2014 Fall,1,3.88,23,1180,0
184548107,2014 Fall,3,3.27,,1220,0
184751357,2014 Fall,3,3.2,25,,0
188642547,2014 Fall,1,3.41,,1140,0
1889161,2014 Fall,5,,18,,0
1889478,2014 Fall,7,2.93,,1040,0
1889526,2014 Fall,4,3.76,22,,0
188989734,2014 Fall,6,3.12,,970,0
1890987,2014 Fall,3,4.1,20,,0
189227079,2014 Fall,4,4.81,19,1040,0
1900948,2014 Fall,3,3.41,,1340,0
1904629,2014 Fall,6,3.32,27,1260,0
1911128,2014 Fall,5,3.58,21,,0
1911163,2014 Fall,5,2.81,,910,0
192037141,2014 Fall,4,4.19,32,,0
193172412,2014 Fall,3,3.39,,1190,0
1932572,2014 Fall,3,4.2,23,1120,0
193355173,2014 Fall,2,4.6,,1250,0
1938546,2014 Fall,3,3.73,26,1140,0
193898708,2014 Fall,4,4.06,22,1190,0
195036597,2014 Fall,6,3.11,,1160,0
198172541,2014 Fall,5,3.48,23,,0
199411103,2014 Fall,3,4.16,,1250,0
201264772,2014 Fall,4,3.28,,1120,0
201470017,2014 Fall,4,4.36,24,,0
202911608,2014 Fall,3,3.35,,1180,0
206529952,2014 Fall,6,2.54,,1230,0
207631832,2014 Fall,5,3.45,17,950,0
208423433,2014 Fall,5,3.66,20,1030,0
208672903,2014 Fall,4,3.04,26,,0
211199279,2014 Fall,7,2.98,,1110,0
212767181,2014 Fall,3,3.79,,1170,0
212957905,2014 Fall,4,3.47,,1270,0
217040048,2014 Fall,4,3.93,23,,0
218645718,2014 Fall,2,3.69,22,,0
219028693,2014 Fall,4,3.91,21,,0
222299953,2014 Fall,2,4.59,,1180,0
224568009,2014 Fall,4,2.62,,1310,0
225196333,2014 Fall,3,2.75,19,1010,0
226523214,2014 Fall,3,4.61,,1180,0
227311244,2014 Fall,5,2.2,,880,0
228122209,2014 Fall,4,2.83,23,1150,0
228904460,2014 Fall,3,3.56,,1110,0
232759652,2014 Fall,5,,,1040,0
234950615,2014 Fall,3,3.17,,1110,0
238201266,2014 Fall,4,3.23,29,,0
241713582,2014 Fall,4,4.31,,1150,0
243335753,2014 Fall,4,3.76,,1030,0
244100527,2014 Fall,4,3.19,,1310,0
244161885,2014 Fall,3,5,,1150,0
244435830,2014 Fall,1,4.5,,1240,0
246504431,2014 Fall,7,3.24,25,1270,0
248283500,2014 Fall,4,3.31,21,,0
250293092,2014 Fall,5,2.86,,1250,0
251543424,2014 Fall,4,3.62,24,,0
252077714,2014 Fall,5,2.76,,1320,0
253336761,2014 Fall,4,3.55,,1080,0
254907481,2014 Fall,3,4.11,,1190,0
258777359,2014 Fall,5,3.14,27,,0
260513897,2014 Fall,5,2.98,17,820,0
260955678,2014 Fall,1,3.82,,1210,0
261912409,2014 Fall,5,3.21,,1100,0
261934099,2014 Fall,4,3.64,,1260,0
262081775,2014 Fall,3,4.89,30,,0
262849652,2014 Fall,3,3.54,,1050,0
262856677,2014 Fall,3,4.87,19,930,0
263638755,2014 Fall,5,3.48,,1180,0
265652623,2014 Fall,7,2.03,,960,0
265726011,2014 Fall,3,3.9,21,,0
266177108,2014 Fall,3,3.96,20,,0
267449456,2014 Fall,5,5,,1160,0
268669641,2014 Fall,4,,,1170,0
269563115,2014 Fall,4,2.93,,1260,0
270850023,2014 Fall,4,3.87,24,,0
274305083,2014 Fall,7,1.76,,860,0
275369398,2014 Fall,7,2.32,,830,0
277060283,2014 Fall,4,3.15,17,1030,0
280513674,2014 Fall,7,2.45,,840,0
282441721,2014 Fall,2,4.29,31,1400,0
282725131,2014 Fall,5,3.46,,1150,0
286751930,2014 Fall,3,4.37,,1120,0
286996563,2014 Fall,5,3.46,25,1210,0
288223800,2014 Fall,3,3.66,,1050,0
289563129,2014 Fall,7,2.49,21,,0
295254817,2014 Fall,3,2.92,28,1330,0
296549776,2014 Fall,4,3.53,,1110,0
297200461,2014 Fall,7,2.74,23,1000,0
298653347,2014 Fall,6,4.17,18,,0
299475782,2014 Fall,6,3.22,,1010,0
302840312,2014 Fall,4,,,1190,0
303501945,2014 Fall,4,3.06,23,,0
305610003,2014 Fall,3,3.92,24,1170,0
307669563,2014 Fall,3,3.43,25,,0
308261299,2014 Fall,4,3.5,21,,0
312681893,2014 Fall,4,2.38,,1050,0
312697449,2014 Fall,5,4.07,,1170,0
318031943,2014 Fall,5,4.05,,1050,0
324242351,2014 Fall,3,3.2,26,1190,0
324439105,2014 Fall,5,2.8,,1140,0
325193035,2014 Fall,4,2.96,26,,0
326152419,2014 Fall,3,4.32,26,1230,0
327995174,2014 Fall,1,4.65,23,1070,0
329257381,2014 Fall,4,4.13,,1250,0
330876350,2014 Fall,3,3.88,27,1290,0
331986900,2014 Fall,4,3.83,22,1050,0
333112916,2014 Fall,6,2.63,,1400,0
335127659,2014 Fall,5,3.47,22,,0
336291442,2014 Fall,5,2.83,32,,0
337644567,2014 Fall,8,1.99,,790,0
340410833,2014 Fall,4,3.78,,1150,0
340982576,2014 Fall,4,3.4,,1120,0
341194455,2014 Fall,3,3.33,26,1350,0
341351588,2014 Fall,5,2.85,,1140,0
342222257,2014 Fall,1,3.96,21,940,0
345985101,2014 Fall,5,2.56,,1160,0
346843916,2014 Fall,2,2.97,,1390,0
351236175,2014 Fall,3,3.81,,1080,0
351735135,2014 Fall,4,3.57,21,1060,0
351850997,2014 Fall,2,3.95,23,,0
352917581,2014 Fall,7,2.69,,1100,0
353773690,2014 Fall,2,3.41,,1440,0
358572898,2014 Fall,3,4.55,22,1100,0
361666720,2014 Fall,3,3.96,26,1370,0
362739539,2014 Fall,4,3.13,,1140,0
365001960,2014 Fall,4,3.69,,1050,0
365169568,2014 Fall,3,3.06,,1510,0
370192390,2014 Fall,4,3.4,25,1230,0
371294863,2014 Fall,1,3.68,20,1090,0
372113704,2014 Fall,4,3.76,23,1080,0
373850852,2014 Fall,4,3.68,21,,0
375344673,2014 Fall,4,4,25,1180,0
376267263,2014 Fall,4,3.52,,1130,0
376853780,2014 Fall,5,3.29,22,,0
377857668,2014 Fall,5,2.85,21,,0
383572250,2014 Fall,5,1.86,18,,0
384161860,2014 Fall,4,3.42,24,1290,0
385858553,2014 Fall,4,1.89,,840,0
388502940,2014 Fall,2,4.5,29,,0
389196554,2014 Fall,4,3.39,,1030,0
391465419,2014 Fall,3,4.15,25,1150,0
393057833,2014 Fall,5,3.1,,1070,0
394479266,2014 Fall,5,3.01,30,,0
394733246,2014 Fall,5,1.74,,1080,0
395806156,2014 Fall,5,2.18,,860,0
397402818,2014 Fall,4,4.02,,1170,0
397599433,2014 Fall,1,4.69,,1280,0
404297564,2014 Fall,4,3.59,25,1150,0
405878964,2014 Fall,3,2.86,,1290,0
408199173,2014 Fall,3,3.69,18,,0
409225437,2014 Fall,3,4.64,,1300,0
412415877,2014 Fall,3,4.66,24,1180,0
419591948,2014 Fall,2,3.75,,1150,0
419737232,2014 Fall,4,3.73,,960,0
423742169,2014 Fall,3,3.55,23,,0
428168420,2014 Fall,8,2.92,28,,0
